state,year,month,year_month,dengueCases,zikaCases,chikvCases,pop_tot,dengueIncidence,zikaIncidence,chikvIncidence
ES,2017,3,2017-03-01,1220,143,105,4016356,30.37579338086564,3.560441355298186,2.6143100860581083
ES,2017,4,2017-04-01,956,100,76,4016356,23.802670878776684,2.4898191295791507,1.8922625384801548
ES,2017,5,2017-05-01,667,45,68,4016356,16.607093594292937,1.1204186083106178,1.6930770081138227
ES,2017,6,2017-06-01,542,22,36,4016356,13.494819682319,0.5477602085074132,0.8963348866484943
ES,2017,7,2017-07-01,357,23,28,4016356,8.88865429259757,0.5726583998032047,0.6971493562821622
ES,2017,8,2017-08-01,275,15,16,4016356,6.847002606342665,0.37347286943687263,0.3983710607326641
ES,2017,9,2017-09-01,233,23,6,4016356,5.801278571919422,0.5726583998032047,0.14938914777474907
ES,2017,10,2017-10-01,187,21,12,4016356,4.655961772313012,0.5228620172116216,0.29877829554949814
ES,2017,11,2017-11-01,193,17,8,4016356,4.805350920087761,0.42326925202845567,0.19918553036633205
ES,2017,12,2017-12-01,341,28,8,4016356,8.490283231864904,0.6971493562821622,0.19918553036633205
ES,2018,1,2018-01-01,396,43,10,3972388,9.968814728067853,1.0824723063306,0.2517377456582791
ES,2018,2,2018-02-01,405,32,6,3972388,10.195378699160303,0.8055607861064931,0.15104264739496748
ES,2018,3,2018-03-01,1176,64,18,3972388,29.60435888941362,1.6111215722129861,0.4531279421849023
ES,2018,4,2018-04-01,1294,66,27,3972388,32.57486428818132,1.6614691213446422,0.6796919132773536
ES,2018,5,2018-05-01,1183,69,24,3972388,29.780575311374417,1.7369904450421259,0.6041705895798699
ES,2018,6,2018-06-01,1293,73,68,3972388,32.54969051361549,1.8376855433054373,1.7118166704762978
ES,2018,7,2018-07-01,882,50,59,3972388,22.203269167060217,1.2586887282913954,1.4852526993838466
ES,2018,8,2018-08-01,702,55,46,3972388,17.671989745211192,1.3845576011205352,1.1579936300280838
ES,2018,9,2018-09-01,577,40,18,3972388,14.525267924482703,1.0069509826331164,0.4531279421849023
ES,2018,10,2018-10-01,537,50,20,3972388,13.518316941849587,1.2586887282913954,0.5034754913165582
ES,2018,11,2018-11-01,493,18,5,3972388,12.410670860953159,0.4531279421849023,0.12586887282913956
ES,2018,12,2018-12-01,1290,29,5,3972388,32.47416918991801,0.7300394624090094,0.12586887282913956
ES,2019,1,2019-01-01,2750,80,16,4018650,68.43094073880532,1.9907182760379731,0.3981436552075946
ES,2019,2,2019-02-01,3702,79,12,4018650,92.1204882236572,1.9658342975874983,0.2986077414056959
ES,2019,3,2019-03-01,7427,178,9,4018650,184.8133079516753,4.42934816418449,0.22395580605427196
ES,2019,4,2019-04-01,8605,205,39,4018650,214.12663456633445,5.101215582347305,0.9704751595685119
ES,2019,5,2019-05-01,11627,203,126,4018650,289.3260174436689,5.0514476254463565,3.135381284759807
ES,2019,6,2019-06-01,14820,206,114,4018650,368.78056063603447,5.126099560797781,2.8367735433541115
ES,2019,7,2019-07-01,6446,152,195,4018650,160.40212509175967,3.7823647244721483,4.8523757978425595
ES,2019,8,2019-08-01,3335,87,119,4018650,82.988068132333,2.1649061251912953,2.961193435606485
ES,2019,9,2019-09-01,1552,48,59,4018650,38.61993455513667,1.1944309656227836,1.468154728578005
ES,2019,10,2019-10-01,1196,42,67,4018650,29.7612382267677,1.0451270949199358,1.6672265561818025
ES,2019,11,2019-11-01,1481,35,80,4018650,36.85317208515298,0.8709392457666131,1.9907182760379731
ES,2019,12,2019-12-01,1750,51,218,4018650,43.54696228833066,1.2690829009742077,5.424707302203476
ES,2020,1,2020-01-01,2334,39,801,4064052,57.43036752482497,0.959633390517641,19.70939348217001
ES,2020,2,2020-02-01,3007,42,814,4064052,73.99019500734735,1.0334513436343826,20.029271279009226
ES,2020,3,2020-03-01,1918,25,1141,4064052,47.19427802597014,0.6151496093061801,28.075428168734064
ES,2020,4,2020-04-01,167,0,1158,4064052,4.109199390165283,0,28.493729903062267
ES,2020,5,2020-05-01,2,0,870,4064052,0.04921196874449441,0,21.407206403855067
ES,2020,6,2020-06-01,2,0,350,4064052,0.04921196874449441,0,8.612094530286523
ES,2020,7,2020-07-01,1,0,135,4064052,0.024605984372247206,0,3.321807890253373
ES,2020,8,2020-08-01,1,0,63,4064052,0.024605984372247206,0,1.550177015451574
ES,2020,9,2020-09-01,0,0,43,4064052,0,0,1.0580573280066299
ES,2020,10,2020-10-01,1,0,40,4064052,0.024605984372247206,0,0.9842393748898883
ES,2020,11,2020-11-01,3,0,22,4064052,0.07381795311674161,0,0.5413316561894386
ES,2020,12,2020-12-01,2,0,61,4064052,0.04921196874449441,0,1.5009650467070796
ES,2021,1,2021-01-01,4,0,104,4108508,0.097358943928063435,0,2.531332542129649
ES,2021,2,2021-02-01,0,0,62,4108508,0,0,1.509063630884983
ES,2021,3,2021-03-01,2,0,77,4108508,0.04867947196403172,0,1.8741596706152208
ES,2021,4,2021-04-01,9,0,147,4108508,0.21905762383814273,0,3.5779411893563307
ES,2021,5,2021-05-01,9,0,166,4108508,0.21905762383814273,0,4.040396173014632
ES,2021,6,2021-06-01,1,0,91,4108508,0.02433973598201586,0,2.214915974363443
ES,2021,7,2021-07-01,4,1,81,4108508,0.097358943928063435,0.02433973598201586,1.9715186145432841
ES,2021,8,2021-08-01,0,0,30,4108508,0,0,0.7301920794604757
ES,2021,9,2021-09-01,0,0,8,4108508,0,0,0.19471788785612687
ES,2021,10,2021-10-01,0,0,12,4108508,0,0,0.29207683178419025
ES,2021,11,2021-11-01,0,0,10,4108508,0,0,0.24339735982015853
ES,2021,12,2021-12-01,3,0,10,4108508,0.07301920794604756,0,0.24339735982015853
ES,2022,1,2022-01-01,3,0,12,4108508,0.07301920794604756,0,0.29207683178419025
ES,2022,2,2022-02-01,3,0,22,4108508,0.07301920794604756,0,0.5354741916043488
ES,2022,3,2022-03-01,5,0,107,4108508,0.12169867991007927,0,2.6043517500756965
ES,2022,4,2022-04-01,14,3,181,4108508,0.34075630374822197,0.07301920794604756,4.40549221274487
ES,2022,5,2022-05-01,12,0,127,4108508,0.29207683178419025,0,3.0911464697160134
ES,2022,6,2022-06-01,3,0,40,4108508,0.07301920794604756,0,0.9735894392806341
ES,2022,7,2022-07-01,7,0,11,4108508,0.17037815187411098,0,0.2677370958021744
ES,2022,8,2022-08-01,2,0,14,4108508,0.04867947196403172,0,0.34075630374822197
ES,2022,9,2022-09-01,1,0,7,4108508,0.02433973598201586,0,0.17037815187411098
ES,2022,10,2022-10-01,5,0,3,4108508,0.12169867991007927,0,0.07301920794604756
ES,2022,11,2022-11-01,3,0,3,4108508,0.07301920794604756,0,0.07301920794604756
ES,2022,12,2022-12-01,8,0,5,4108508,0.19471788785612687,0,0.12169867991007927
ES,2023,1,2023-01-01,21,288,91,4108508,0.511134455622333,7.009843962820567,2.214915974363443
ES,2023,2,2023-02-01,28,1161,133,4108508,0.6815126074964439,28.25843347512041,3.2371848856081087
ES,2023,3,2023-03-01,44,2417,180,4108508,1.0709483832086977,58.82914186853232,4.381152476762854
ES,2023,4,2023-04-01,53,2402,166,4108508,1.2900060070468404,58.46404582880209,4.040396173014632
ES,2023,5,2023-05-01,39,2142,236,4108508,0.9492497032986184,52.13571447347797,5.744177691755742
ES,2023,6,2023-06-01,24,1603,246,4108508,0.5841536635683805,39.016596779171415,5.9875750515759005
ES,2023,7,2023-07-01,9,1048,231,4108508,0.21905762383814273,25.508043309152615,5.6224790118456625
ES,2023,8,2023-08-01,4,906,196,4108508,0.097358943928063435,22.051800799706367,4.7705882524751075
ES,2023,9,2023-09-01,8,486,159,4108508,0.19471788785612687,11.829111687259706,3.8700180211405213
ES,2023,10,2023-10-01,6,453,207,4108508,0.14603841589209512,11.025900399853183,5.038325348277282
ES,2023,11,2023-11-01,2,154,133,4108508,0.04867947196403172,3.7483193412304416,3.2371848856081087
ES,2023,12,2023-12-01,14,173,73,4108508,0.34075630374822197,4.210774324888743,1.7768007266871577
ES,2024,1,2024-01-01,47,238,203,4102129,1.1457465135786808,5.801865324079277,4.9486498352440895
ES,2024,2,2024-02-01,112,887,541,4102129,2.7302895642726006,21.622918245623186,13.188273698852473
ES,2024,3,2024-03-01,167,1716,1438,4102129,4.07105676101361,41.83193653831949,35.05496779842857
ES,2024,4,2024-04-01,99,1002,1692,4102129,2.413380954133817,24.426340566081663,41.2468744888325
ES,2024,5,2024-05-01,65,551,1264,4102129,1.5845430506939202,13.432049552805385,30.813267939647925
ES,2024,6,2024-06-01,30,396,576,4102129,0.7313275618587324,9.653523816535268,14.041489187687661
ES,2024,7,2024-07-01,8,198,410,4102129,0.19502068316232865,4.826761908267634,9.994810012069342
ES,2024,8,2024-08-01,12,93,214,4102129,0.29253102474349296,2.26711544176207,5.216803274592291
ES,2024,9,2024-09-01,7,60,120,4102129,0.17064309776703754,1.4626551237174648,2.9253102474349295
ES,2024,10,2024-10-01,6,75,107,4102129,0.14626551237174648,1.8283189046468311,2.6084016372961454
ES,2024,11,2024-11-01,8,237,112,4102129,0.19502068316232865,5.777487738683986,2.7302895642726006
ES,2024,12,2024-12-01,13,343,203,4102129,0.316908610138784,8.36151179058484,4.9486498352440895
ES,2025,1,2025-01-01,26,321,205,4126854,0.6300198650109744,7.778322179558569,4.967464320278837
ES,2025,2,2025-02-01,30,229,0,4126854,0.7269459980895859,5.549021118750506,0
ES,2025,3,2025-03-01,16,157,0,4126854,0.38770453231444585,3.8043507233355,0
ES,2025,4,2025-04-01,10,143,0,4126854,0.2423153326965286,3.4651092575603593,0
ES,2025,5,2025-05-01,1,116,0,4126854,0.024231533269652866,2.810857859279732,0
ES,2025,6,2025-06-01,0,61,0,4126854,0,1.4781235294488246,0
ES,2025,7,2025-07-01,0,45,0,4126854,0,1.090418997134379,0
ES,2025,8,2025-08-01,0,35,0,4126854,0,0.8481036644378502,0
ES,2025,9,2025-09-01,0,46,0,4126854,0,1.1146505304040317,0
ES,2025,10,2025-10-01,0,32,0,4126854,0,0.7754090646288917,0
ES,2025,11,2025-11-01,0,27,0,4126854,0,0.6542513982806274,0
ES,2025,12,2025-12-01,0,16,0,4126854,0,0.38770453231444585,0
GO,2016,1,2016-01-01,17835,223,2,6695855,266.35881452032635,3.330418594787372,0.029869225065357597
GO,2016,2,2016-02-01,30304,1213,9,6695855,452.5784981902983,18.115685002139383,0.13441151279410918
GO,2016,3,2016-03-01,28781,3681,5,6695855,429.8330833030285,54.97430873279066,0.07467306266339399
GO,2016,4,2016-04-01,26398,3360,5,6695855,394.2439016376549,50.18029810980076,0.07467306266339399
GO,2016,5,2016-05-01,9726,1724,5,6695855,145.254041492834,25.747272006338246,0.07467306266339399
GO,2016,6,2016-06-01,4330,581,7,6695855,64.6668722664992,8.677009881486383,0.10454228772875158
GO,2016,7,2016-07-01,2217,182,18,6695855,33.1100359849489,2.7180994809475414,0.26882302558821836
GO,2016,8,2016-08-01,1442,114,2,6695855,21.53571127212283,1.702545828725383,0.029869225065357597
GO,2016,9,2016-09-01,1494,72,2,6695855,22.312311123822127,1.0752921023528734,0.029869225065357597
GO,2016,10,2016-10-01,2359,59,0,6695855,35.230750964589284,0.8811421394280492,0
GO,2016,11,2016-11-01,2381,114,1,6695855,35.55931244030822,1.702545828725383,0.014934612532678799
GO,2016,12,2016-12-01,3607,162,0,6695855,53.86914740537243,2.4194072302939658,0
GO,2017,1,2017-01-01,5034,535,10,6778772,74.26123787612269,7.892284915320946,0.14751934421160648
GO,2017,2,2017-02-01,6697,636,12,6778772,98.79370481851285,9.382230291858171,0.17702321305392776
GO,2017,3,2017-03-01,8428,721,8,6778772,124.32930330154193,10.636144717656826,0.11801547536928518
GO,2017,4,2017-04-01,11672,657,9,6778772,172.18457856378708,9.692020914702544,0.13276740979044582
GO,2017,5,2017-05-01,11204,957,13,6778772,165.28067325468388,14.11760124105074,0.19177514747508842
GO,2017,6,2017-06-01,8077,673,5,6778772,119.15137431971455,9.928051865441114,0.07375967210580324
GO,2017,7,2017-07-01,4040,258,6,6778772,59.597815061489015,3.8059990806594466,0.08851160652696388
GO,2017,8,2017-08-01,1578,115,1,6778772,23.278552516591503,1.6964724584334745,0.014751934421160648
GO,2017,9,2017-09-01,1800,69,1,6778772,26.553481958089165,1.0178834750600847,0.014751934421160648
GO,2017,10,2017-10-01,1910,84,0,6778772,28.176194744416836,1.2391624913774943,0
GO,2017,11,2017-11-01,1806,123,2,6778772,26.64199356461613,1.8144879338027595,0.029503868842321295
GO,2017,12,2017-12-01,2002,117,1,6778772,29.533372711163615,1.7259763272757958,0.014751934421160648
GO,2018,1,2018-01-01,7036,255,0,6921161,101.65924474231996,3.684352957545707,0
GO,2018,2,2018-02-01,10421,335,3,6921161,150.56722419836788,4.840228395207105,0.04334532891230243
GO,2018,3,2018-03-01,17984,343,1,6921161,259.8407983862823,4.955815938973244,0.014448442970767477
GO,2018,4,2018-04-01,15691,284,1,6921161,226.7105186543125,4.103357803697963,0.014448442970767477
GO,2018,5,2018-05-01,14476,342,3,6921161,209.15566044483,4.941367496002477,0.04334532891230243
GO,2018,6,2018-06-01,7658,180,1,6921161,110.64617627013735,2.6007197347381457,0.014448442970767477
GO,2018,7,2018-07-01,2616,90,5,6921161,37.79712681152772,1.3003598673690728,0.07224221485383739
GO,2018,8,2018-08-01,2062,66,0,6921161,29.79268940572254,0.9535972360706534,0
GO,2018,9,2018-09-01,2283,33,0,6921161,32.985795302262154,0.4767986180353267,0
GO,2018,10,2018-10-01,2476,47,1,6921161,35.77434479562027,0.6790768196260714,0.014448442970767477
GO,2018,11,2018-11-01,3275,40,1,6921161,47.31865072926349,0.5779377188306991,0.014448442970767477
GO,2018,12,2018-12-01,5521,86,2,6921161,79.76985364160724,1.2425660954860032,0.028896885941534955
GO,2019,1,2019-01-01,7922,121,0,7018354,112.87546909147075,1.7240509669361221,0
GO,2019,2,2019-02-01,11709,144,1,7018354,166.83398985004175,2.051763134204972,0.014248355098645638
GO,2019,3,2019-03-01,19591,132,2,7018354,279.13952473756666,1.880782873021224,0.028496710197291275
GO,2019,4,2019-04-01,20947,206,2,7018354,298.46029425133014,2.935161150321001,0.028496710197291275
GO,2019,5,2019-05-01,23125,196,1,7018354,329.49321165618034,2.792677599334545,0.014248355098645638
GO,2019,6,2019-06-01,18030,121,1,7018354,256.8978424285808,1.7240509669361221,0.014248355098645638
GO,2019,7,2019-07-01,4943,73,0,7018354,70.42961925260538,1.0401299222011315,0
GO,2019,8,2019-08-01,3371,26,1,7018354,48.03120503753444,0.3704572325647865,0.014248355098645638
GO,2019,9,2019-09-01,2485,16,0,7018354,35.407162420134405,0.2279736815783302,0
GO,2019,10,2019-10-01,2488,28,0,7018354,35.449907485430344,0.3989539427620778,0
GO,2019,11,2019-11-01,3432,11,1,7018354,48.90035469855183,0.156731906085102,0.014248355098645638
GO,2019,12,2019-12-01,2904,19,0,7018354,41.37722320646693,0.27071874687426706,0
GO,2020,1,2020-01-01,5648,62,0,7113540,79.3978806613866,0.8715773018778273,0
GO,2020,2,2020-02-01,11015,47,0,7113540,154.8455480674882,0.6607118256170628,0
GO,2020,3,2020-03-01,10634,62,1,7113540,149.48956497046478,0.8715773018778273,0.014057698417384313
GO,2020,4,2020-04-01,10114,53,2,7113540,142.17956179342494,0.7450580161213685,0.028115396834768627
GO,2020,5,2020-05-01,9562,60,3,7113540,134.41971226702879,0.8434619050430587,0.04217309525215294
GO,2020,6,2020-06-01,6050,34,0,7113540,85.04907542517509,0.47796174619106657,0
GO,2020,7,2020-07-01,3682,16,1,7113540,51.76044557280904,0.224923174678149,0.014057698417384313
GO,2020,8,2020-08-01,2196,14,1,7113540,30.87070572457595,0.19680777784338035,0.014057698417384313
GO,2020,9,2020-09-01,1101,3,1,7113540,15.477525957540127,0.04217309525215294,0.014057698417384313
GO,2020,10,2020-10-01,1120,5,0,7113540,15.744622227470431,0.07028849208692156,0
GO,2020,11,2020-11-01,1127,6,1,7113540,15.84302611639212,0.08434619050430588,0.014057698417384313
GO,2020,12,2020-12-01,1128,5,0,7113540,15.857083814809503,0.07028849208692156,0
GO,2021,1,2021-01-01,2566,8,1,7206589,35.60630417524852,0.11100952198050977,0.013876190247563721
GO,2021,2,2021-02-01,4530,11,7,7206589,62.85914182146366,0.15263809272320095,0.09713333173294607
GO,2021,3,2021-03-01,5614,13,16,7206589,77.90093204982273,0.1803904732183284,0.22201904396101954
GO,2021,4,2021-04-01,8193,9,36,7206589,113.68762669828959,0.1248857122280735,0.499542848912294
GO,2021,5,2021-05-01,10083,11,65,7206589,139.91362626618502,0.15263809272320095,0.9019523660916419
GO,2021,6,2021-06-01,5706,18,69,7206589,79.1775415525986,0.249771424456147,0.9574571270818968
GO,2021,7,2021-07-01,3251,9,25,7206589,45.111494494829664,0.1248857122280735,0.34690475618909306
GO,2021,8,2021-08-01,1663,5,14,7206589,23.07610438169847,0.06938095123781861,0.19426666346589214
GO,2021,9,2021-09-01,1375,7,6,7206589,19.079761590400118,0.09713333173294607,0.08325714148538234
GO,2021,10,2021-10-01,2141,6,10,7206589,29.70892332003393,0.08325714148538234,0.13876190247563722
GO,2021,11,2021-11-01,4068,10,23,7206589,56.448341927089224,0.13876190247563722,0.3191523756939656
GO,2021,12,2021-12-01,12335,52,100,7206589,171.16280670369852,0.7215618928733136,1.3876190247563722
GO,2022,1,2022-01-01,16802,52,207,7206589,233.14774853956567,0.7215618928733136,2.872371381245691
GO,2022,2,2022-02-01,25992,48,464,7206589,360.66993691467627,0.6660571318830587,6.438552274869568
GO,2022,3,2022-03-01,37619,47,497,7206589,522.0084009230997,0.6521809416354949,6.89646655303917
GO,2022,4,2022-04-01,52739,32,362,7206589,731.8163974662632,0.4440380879220391,5.023180869618067
GO,2022,5,2022-05-01,29183,47,473,7206589,404.9488599946521,0.6521809416354949,6.5634379870976405
GO,2022,6,2022-06-01,13060,24,211,7206589,181.2230446331822,0.33302856594152935,2.9278761422359456
GO,2022,7,2022-07-01,8555,26,80,7206589,118.71080756790764,0.3607809464366568,1.1100952198050977
GO,2022,8,2022-08-01,5116,12,71,7206589,70.99058930653601,0.16651428297076468,0.9852095075770243
GO,2022,9,2022-09-01,4479,4,34,7206589,62.15145611883792,0.055504760990254885,0.47179046841716654
GO,2022,10,2022-10-01,4694,7,31,7206589,65.1348370220641,0.09713333173294607,0.43016189767447544
GO,2022,11,2022-11-01,4146,12,34,7206589,57.5306847663992,0.16651428297076468,0.47179046841716654
GO,2022,12,2022-12-01,6012,8,25,7206589,83.4236557683531,0.11100952198050977,0.34690475618909306
GO,2023,1,2023-01-01,6020,13,51,7206589,83.53466529033362,0.1803904732183284,0.7076857026257498
GO,2023,2,2023-02-01,7511,25,97,7206589,104.22406494945112,0.34690475618909306,1.3459904540136811
GO,2023,3,2023-03-01,9295,40,134,7206589,128.9791883511048,0.5550476099025489,1.8594094931735388
GO,2023,4,2023-04-01,12709,19,250,7206589,176.35250185628735,0.26364761470371073,3.469047561890931
GO,2023,5,2023-05-01,8265,34,333,7206589,114.68671239611417,0.47179046841716654,4.6207713524387195
GO,2023,6,2023-06-01,4217,17,188,7206589,58.515894273976215,0.23589523420858327,2.6087237665419796
GO,2023,7,2023-07-01,2973,18,95,7206589,41.25391360600695,0.249771424456147,1.3182380735185537
GO,2023,8,2023-08-01,2394,31,64,7206589,33.21959945266755,0.43016189767447544,0.8880761758440782
GO,2023,9,2023-09-01,3645,17,29,7206589,50.57871345236977,0.23589523420858327,0.402409517179348
GO,2023,10,2023-10-01,3091,21,23,7206589,42.89130405521947,0.2913999951988382,0.3191523756939656
GO,2023,11,2023-11-01,3805,18,72,7206589,52.79890389197997,0.249771424456147,0.999085697824588
GO,2023,12,2023-12-01,7262,204,364,7206589,100.76889357780775,2.8307428105029993,5.050933250113195
GO,2024,1,2024-01-01,18925,865,954,7350483,257.46607399813047,11.767934161605433,12.978738948175243
GO,2024,2,2024-02-01,55630,555,1282,7350483,756.8210143469483,7.5505242308566665,17.441030745870712
GO,2024,3,2024-03-01,85794,516,1309,7350483,1167.1886051569672,7.019946852472143,17.808353546290768
GO,2024,4,2024-04-01,70165,636,1423,7350483,954.5631219064107,8.652492632116827,19.359272036953218
GO,2024,5,2024-05-01,51426,389,1260,7350483,699.6274938667297,5.292169235681519,17.141730686269188
GO,2024,6,2024-06-01,23238,160,674,7350483,316.1424902281932,2.1767277061929127,9.169465462337646
GO,2024,7,2024-07-01,7020,69,200,7350483,95.50392810921404,0.9387138232956936,2.720909632741141
GO,2024,8,2024-08-01,5161,44,93,7350483,70.21307307288514,0.598600119203051,1.2652229792246306
GO,2024,9,2024-09-01,2733,40,46,7350483,37.18123013140769,0.5441819265482282,0.6258092155304624
GO,2024,10,2024-10-01,2594,24,33,7350483,35.2901979366526,0.3265091559289369,0.44895008940228825
GO,2024,11,2024-11-01,6023,50,35,7350483,81.94019358999947,0.6802274081852853,0.4761591857296997
GO,2024,12,2024-12-01,5628,61,44,7350483,76.5663970653357,0.829877437986048,0.598600119203051
GO,2025,1,2025-01-01,9012,94,42,7423629,121.39615274416326,1.266227070345245,0.5657610314308541
GO,2025,2,2025-02-01,15201,30,0,7423629,204.76508187572412,0.4041150224506101,0
GO,2025,3,2025-03-01,17544,38,0,7423629,236.32646512911677,0.5118790284374395,0
GO,2025,4,2025-04-01,13937,18,0,7423629,187.73836892980506,0.24246901347036606,0
GO,2025,5,2025-05-01,3932,23,0,7423629,52.96600894252663,0.3098215172121344,0
GO,2025,6,2025-06-01,0,19,0,7423629,0,0.25593951421871974,0
GO,2025,7,2025-07-01,0,6,0,7423629,0,0.08082300449012202,0
GO,2025,8,2025-08-01,0,17,0,7423629,0,0.22899851272201235,0
GO,2025,9,2025-09-01,0,22,0,7423629,0,0.2963510164637807,0
GO,2025,10,2025-10-01,0,13,0,7423629,0,0.17511650972859769,0
GO,2025,11,2025-11-01,0,17,0,7423629,0,0.22899851272201235,0
GO,2025,12,2025-12-01,0,15,0,7423629,0,0.20205751122530505,0
MA,2016,1,2016-01-01,2264,102,70,6954036,32.55663329899357,1.4667741150606641,1.0066096868063381
MA,2016,2,2016-02-01,4501,720,98,6954036,64.72500286164754,10.353699635722334,1.4092535615288733
MA,2016,3,2016-03-01,5460,1364,292,6954036,78.51555557089436,19.614508754340644,4.199000407820725
MA,2016,4,2016-04-01,6384,1251,841,6954036,91.80280343673803,17.989553117067558,12.093696380059004
MA,2016,5,2016-05-01,2168,677,727,6954036,31.176140014230587,9.735353685255584,10.454360604402968
MA,2016,6,2016-06-01,1045,327,153,6954036,15.027244610180333,4.702305251223893,2.2001611725909958
MA,2016,7,2016-07-01,740,238,63,6954036,10.641302403381287,3.4224729351415495,0.9059487181257042
MA,2016,8,2016-08-01,527,160,64,6954036,7.57833292781343,2.3008221412716297,0.9203288565086519
MA,2016,9,2016-09-01,254,34,21,6954036,3.6525551492687125,0.4889247050202214,0.3019829060419014
MA,2016,10,2016-10-01,151,73,25,6954036,2.1714008958251005,1.0497501019551811,0.3595034595736922
MA,2016,11,2016-11-01,183,82,8,6954036,2.6315653240794266,1.1791713474017103,0.11504110706358149
MA,2016,12,2016-12-01,251,25,6,6954036,3.6094147341198695,0.3595034595736922,0.08628083029768613
MA,2017,1,2017-01-01,386,65,24,7000229,5.5141053242686775,0.9285410520141555,0.34284592689753435
MA,2017,2,2017-02-01,1758,112,55,7000229,25.113464145244393,1.5999476588551602,0.7856885824735163
MA,2017,3,2017-03-01,1494,124,108,7000229,21.342158949371512,1.7713706223039274,1.5428066710389046
MA,2017,4,2017-04-01,1167,70,107,7000229,16.67088319539261,0.9999672867844752,1.5285214240848406
MA,2017,5,2017-05-01,821,78,160,7000229,11.728187749286487,1.1142492624169866,2.285639512650229
MA,2017,6,2017-06-01,509,64,89,7000229,7.271190699618541,0.9142558050600916,1.2713869789116898
MA,2017,7,2017-07-01,331,38,73,7000229,4.728416741795161,0.5428393842544293,1.042823027646667
MA,2017,8,2017-08-01,228,41,56,7000229,3.2570363055265763,0.5856951251166211,0.7999738294275801
MA,2017,9,2017-09-01,167,19,42,7000229,2.3856362413286765,0.2714196921272147,0.5999803720706851
MA,2017,10,2017-10-01,88,11,16,7000229,1.2571017319576259,0.15713771649470323,0.2285639512650229
MA,2017,11,2017-11-01,130,12,9,7000229,1.857082104028311,0.17142296344876717,0.12856722258657538
MA,2017,12,2017-12-01,149,6,3,7000229,2.128501796155526,0.08571148172438359,0.042855740862191793
MA,2018,1,2018-01-01,212,26,11,6914434,3.0660499471106384,0.3760249935135689,0.15908749725574067
MA,2018,2,2018-02-01,190,16,7,6914434,2.7478749525991573,0.23139999600835007,0.10123749825365315
MA,2018,3,2018-03-01,273,11,24,6914434,3.948262431892473,0.15908749725574067,0.34709999401252506
MA,2018,4,2018-04-01,381,23,28,6914434,5.510212404948836,0.33263749426200323,0.4049499930146126
MA,2018,5,2018-05-01,515,27,52,6914434,7.448187371518768,0.3904874932640907,0.7520499870271378
MA,2018,6,2018-06-01,193,18,10,6914434,2.7912624518507227,0.26032499550939386,0.1446249975052188
MA,2018,7,2018-07-01,69,18,10,6914434,0.9979124827860097,0.26032499550939386,0.1446249975052188
MA,2018,8,2018-08-01,91,12,25,6914434,1.316087477297491,0.17354999700626253,0.361562493763047
MA,2018,9,2018-09-01,75,12,11,6914434,1.084687481289141,0.17354999700626253,0.15908749725574067
MA,2018,10,2018-10-01,71,17,20,6914434,1.0268374822870534,0.24586249575887195,0.2892499950104376
MA,2018,11,2018-11-01,62,16,6,6914434,0.8966749845323564,0.23139999600835007,0.08677499850313126
MA,2018,12,2018-12-01,53,19,9,6914434,0.7665124867776596,0.2747874952599157,0.13016249775469693
MA,2019,1,2019-01-01,229,25,8,6952984,3.293549934819352,0.3595578531462175,0.1150585130067896
MA,2019,2,2019-02-01,354,13,8,6952984,5.09133920055044,0.18697008363603312,0.1150585130067896
MA,2019,3,2019-03-01,825,58,29,6952984,11.865409153825178,0.8341742192992245,0.41708710964961226
MA,2019,4,2019-04-01,966,59,22,6952984,13.893315445569844,0.8485565334250734,0.3164109107686714
MA,2019,5,2019-05-01,999,61,53,6952984,14.367931811722851,0.8773211616767708,0.7622626486699812
MA,2019,6,2019-06-01,1026,67,12,6952984,14.756254293120767,0.9636150464318629,0.1725877695101844
MA,2019,7,2019-07-01,426,39,6,6952984,6.126865817611547,0.5609102509080993,0.0862938847550922
MA,2019,8,2019-08-01,323,37,4,6952984,4.64548746264913,0.5321456226564019,0.0575292565033948
MA,2019,9,2019-09-01,194,42,4,6952984,2.790168940414648,0.6040571932856454,0.0575292565033948
MA,2019,10,2019-10-01,158,26,7,6952984,2.272405631884095,0.37394016727206625,0.1006761988809409
MA,2019,11,2019-11-01,155,12,5,6952984,2.2292586895065485,0.1725877695101844,0.0719115706292435
MA,2019,12,2019-12-01,68,27,1,6952984,0.9779973605577116,0.3883224813979149,0.0143823141258487
MA,2020,1,2020-01-01,330,40,4,6990851,4.720455349427416,0.5721764059912019,0.05721764059912019
MA,2020,2,2020-02-01,974,22,13,6990851,13.932495485885767,0.3146970232951611,0.18595733194714062
MA,2020,3,2020-03-01,477,25,12,6990851,6.823203641445083,0.3576102537445012,0.17165292179736058
MA,2020,4,2020-04-01,330,18,8,6990851,4.720455349427416,0.25747938269604087,0.11443528119824038
MA,2020,5,2020-05-01,183,5,3,6990851,2.617707057409749,0.07152205074890024,0.042913230449340145
MA,2020,6,2020-06-01,86,9,2,6990851,1.2301792728810843,0.12873969134802044,0.028608820299560096
MA,2020,7,2020-07-01,61,11,8,6990851,0.872569019136583,0.15734851164758054,0.11443528119824038
MA,2020,8,2020-08-01,45,15,16,6990851,0.6436984567401022,0.21456615224670075,0.22887056239648076
MA,2020,9,2020-09-01,39,13,5,6990851,0.5578719958414219,0.18595733194714062,0.07152205074890024
